Temperature;PM2.5;PM10;SO2;CO;status
13.8;92.1;218.4;40.7;6.7;1
25.7;28.5;575.7;2.6;19.6;1
28.6;293.9;266.4;56.5;48.6;1
18.5;420.2;453.1;9.6;17.6;1
19.4;8.7;450.5;83.4;43.4;1
23.2;24.5;159.3;75.3;4.7;1
10.7;286.4;343.1;46.1;16.7;1
21.3;409.7;536.6;42.9;17.5;1
17.4;163.4;285.1;89.7;2.6;1
21.5;174.8;567.1;28.8;6.0;1
14.2;298.2;128.7;24.9;9.7;1
41.2;137.1;44.5;93.9;41.9;1
30.8;13.3;534.9;80.9;3.2;1
33.8;367.6;508.6;82.1;14.9;1
37.6;312.8;595.6;19.5;0.5;1
27.4;290.4;407.6;14.3;34.8;1
13.0;370.8;562.0;2.6;31.0;1
28.8;337.6;496.2;23.7;32.2;1
30.5;102.9;506.7;77.4;18.7;1
36.1;176.2;341.5;24.0;10.4;1
25.1;63.1;229.4;72.9;36.0;1
14.5;64.9;560.7;25.2;40.6;1
19.9;338.1;259.3;39.5;6.9;1
22.7;429.3;323.3;98.3;24.3;1
32.6;481.4;267.7;24.5;12.4;1
30.0;314.2;338.9;37.6;8.4;1
22.5;92.1;282.3;30.1;36.7;1
44.5;52.8;28.8;11.0;26.9;1
31.2;406.4;529.2;49.0;10.8;1
18.3;289.4;266.6;37.9;15.5;1
13.6;309.1;353.4;69.5;48.3;1
15.4;390.7;83.5;81.8;42.4;1
18.6;351.6;2.0;54.4;44.0;1
15.6;417.2;147.2;3.2;23.0;1
16.5;28.1;422.8;61.9;31.2;1
20.0;373.8;59.5;5.5;18.8;1
16.1;425.4;545.3;61.6;3.9;1
41.4;143.1;129.0;68.5;20.1;1
12.8;320.2;122.8;19.8;29.7;1
28.4;157.1;108.9;81.9;14.4;1
24.4;479.0;8.4;91.1;42.4;1
44.4;16.7;463.1;81.3;7.6;1
13.9;289.9;525.0;30.5;18.4;1
23.9;83.3;368.5;58.7;6.2;1
43.9;356.1;112.9;91.5;20.2;1
40.3;87.9;171.2;32.1;2.0;1
38.6;117.7;285.6;82.0;13.6;1
19.0;247.2;572.6;0.9;20.0;1
16.0;457.4;148.4;0.4;23.9;1
33.4;105.9;439.0;76.0;27.2;1
42.5;72.1;263.7;76.1;13.7;1
29.5;379.5;178.7;78.9;26.2;1
30.0;250.3;273.5;93.0;25.5;1
19.8;455.9;42.7;11.8;15.8;1
36.9;73.3;479.2;23.2;41.5;1
16.5;323.0;146.0;90.4;27.3;1
21.3;116.4;435.2;17.7;16.6;1
24.9;78.4;41.0;68.2;47.4;1
27.8;341.7;573.1;53.0;42.3;1
18.5;296.8;115.8;8.3;49.1;1
14.0;377.4;529.6;28.5;34.6;1
31.4;154.7;485.7;52.0;18.9;1
20.1;224.0;580.7;85.2;14.0;1
30.3;202.7;286.7;70.8;33.2;1
15.4;492.0;436.4;62.2;49.0;1
26.8;146.1;222.4;49.6;31.3;1
28.6;147.4;110.6;29.9;44.1;1
11.8;177.3;265.8;11.9;16.5;1
21.8;282.3;99.4;40.9;20.3;1
14.7;126.2;589.2;2.9;45.3;1
12.2;457.6;57.7;21.1;37.8;1
44.6;132.8;353.5;43.2;49.1;1
21.3;447.9;375.9;41.9;38.7;1
38.3;51.7;322.8;4.4;22.4;1
18.9;328.3;397.3;58.9;26.6;1
33.9;453.5;69.7;55.0;45.0;1
36.6;84.4;333.0;7.8;27.6;1
30.8;484.2;172.3;94.3;12.8;1
26.5;226.4;564.1;9.9;21.8;1
24.4;472.9;457.2;85.5;25.8;1
22.2;338.4;583.5;0.0;4.8;1
42.5;150.8;22.5;88.2;37.2;1
39.1;94.2;171.1;2.0;5.5;1
43.8;151.9;117.3;75.8;20.2;1
14.4;46.5;6.7;36.2;40.2;1
35.6;71.9;145.4;73.8;23.4;1
42.8;52.3;407.3;40.2;42.1;1
16.3;211.5;138.7;7.1;17.1;1
12.3;397.8;305.4;76.8;47.9;1
35.9;70.7;532.7;7.1;10.5;1
30.1;65.2;416.3;92.2;1.9;1
39.5;321.7;236.8;5.1;43.6;1
14.9;98.6;223.5;47.9;37.6;1
37.8;48.8;273.4;72.3;11.6;1
17.1;83.4;106.2;39.3;49.2;1
15.7;461.9;380.4;21.7;25.1;1
15.7;410.7;218.5;75.9;47.6;1
38.5;177.0;511.4;78.4;25.3;1
33.3;327.9;453.9;92.3;23.6;1
28.3;268.6;366.3;37.6;22.5;1
22.6;338.6;218.5;50.6;16.7;1
40.7;341.3;126.0;36.3;26.7;1
23.7;314.4;465.7;25.7;22.6;1
38.6;133.1;291.8;75.1;1.8;1
25.4;19.5;134.9;34.0;13.0;1
23.2;227.8;117.1;42.8;10.7;1
26.2;445.5;99.2;40.4;43.4;1
20.5;284.7;466.3;71.3;29.9;1
36.2;416.2;137.4;91.8;38.2;1
27.6;495.8;316.0;66.7;47.8;1
18.1;81.8;270.9;47.2;32.2;1
41.5;345.9;347.8;77.9;49.1;1
23.4;337.1;526.3;64.1;15.6;1
29.0;490.0;520.6;6.1;9.3;1
41.7;492.8;270.6;9.6;20.2;1
31.8;343.3;9.2;3.8;23.5;1
14.1;121.8;255.9;45.7;44.8;1
42.9;399.3;363.7;82.6;28.0;1
32.0;53.5;334.7;31.3;14.6;1
21.7;390.3;390.8;38.4;37.1;1
14.9;455.1;92.4;90.9;25.3;1
37.8;191.4;387.9;83.7;8.1;1
31.7;315.3;109.6;66.5;28.8;1
28.7;215.1;450.3;26.7;45.6;1
41.3;218.9;203.5;11.7;42.1;1
37.6;155.2;425.9;1.6;29.3;1
15.3;381.1;28.7;10.7;18.9;1
20.9;468.1;244.7;29.3;4.3;1
18.7;470.4;423.0;55.2;23.5;1
36.0;87.4;136.1;6.4;37.6;1
11.2;437.4;477.2;13.6;18.0;1
29.9;368.7;378.5;18.1;11.8;1
36.7;126.4;352.5;63.2;46.6;1
40.7;33.6;212.1;61.6;41.1;1
22.0;134.0;289.5;55.1;31.9;1
38.7;456.1;358.4;25.1;6.8;1
13.9;316.6;283.5;37.1;7.2;1
39.6;360.5;419.0;9.7;5.2;1
14.5;128.6;260.2;22.6;30.8;1
23.9;359.7;121.4;89.8;5.8;1
37.9;14.1;128.4;98.0;42.1;1
15.2;187.7;3.5;64.8;49.6;1
18.0;313.4;180.6;91.7;18.3;1
35.3;73.0;449.4;64.3;22.7;1
35.2;411.5;476.5;3.3;35.6;1
32.4;117.5;121.5;99.7;46.9;1
34.3;326.1;575.4;9.9;44.7;1
29.0;202.6;301.4;68.3;2.9;1
18.8;298.0;550.2;25.3;8.5;1
22.1;53.7;424.1;39.2;37.7;1
16.4;8.5;433.5;64.6;34.4;1
41.8;454.8;51.0;43.6;6.7;1
30.4;134.8;132.0;25.1;25.1;1
24.0;409.8;5.3;33.4;39.0;1
26.2;499.7;429.7;34.2;10.9;1
43.2;105.7;206.7;95.9;43.6;1
15.4;132.6;472.0;79.9;2.6;1
30.5;331.4;203.4;45.9;39.1;1
27.7;482.7;491.6;20.0;30.8;1
31.4;457.9;78.4;81.1;15.8;1
10.6;251.4;104.0;15.7;36.0;1
40.5;397.6;204.5;21.0;39.1;1
42.6;67.9;245.1;36.6;46.7;1
29.8;488.7;209.2;88.0;18.4;1
34.4;482.2;458.2;13.2;34.3;1
42.3;81.9;58.2;12.2;30.1;1
34.8;149.7;210.7;49.4;26.3;1
15.3;50.1;502.3;27.6;44.5;1
30.2;135.9;40.1;56.9;0.2;1
31.2;408.0;565.4;45.2;14.1;1
24.8;189.2;591.8;43.5;26.9;1
35.8;44.2;53.1;11.2;8.9;0
42.7;171.1;174.8;14.1;45.4;1
42.4;490.7;223.4;82.1;32.4;1
25.8;314.8;465.8;88.6;23.9;1
14.0;208.1;357.6;23.5;40.7;1
44.5;83.3;386.6;11.3;22.5;1
39.4;493.1;454.5;5.3;27.9;1
14.4;410.4;70.8;60.8;0.1;1
42.2;140.7;499.9;71.5;18.3;1
40.4;35.0;423.4;37.3;6.9;1
28.2;28.3;346.4;68.0;34.5;1
30.7;60.2;533.8;71.3;24.0;1
24.0;290.4;420.2;93.5;15.1;1
11.9;464.4;121.0;6.5;23.4;1
21.7;248.4;257.8;19.2;10.5;1
38.1;421.5;296.4;6.9;46.3;1
10.2;222.9;33.1;86.8;2.7;1
21.7;354.3;572.8;79.3;43.3;1
23.9;365.9;77.1;57.5;25.6;1
28.8;87.0;418.5;8.4;30.9;1
42.2;180.6;303.7;27.3;15.1;1
22.1;318.7;15.4;29.8;48.3;1
22.1;35.3;554.8;56.1;14.1;1
35.8;180.8;511.1;25.8;29.4;1
25.8;267.4;314.6;7.3;49.7;1
17.9;498.1;137.4;73.1;44.1;1
25.8;237.3;73.0;29.9;26.8;1
14.9;408.0;218.0;45.2;49.5;1
16.2;216.0;153.3;12.8;35.1;1
27.4;398.2;304.0;80.3;10.4;1
24.7;297.7;579.8;56.6;20.3;1
42.0;443.3;345.0;90.2;16.7;1
22.7;205.5;534.0;49.5;17.2;1
30.3;302.2;390.5;94.1;38.0;1
32.1;315.0;285.1;89.2;29.2;1
10.5;208.7;512.8;57.6;1.9;1
33.2;72.2;282.8;93.4;43.9;1
16.2;46.8;521.2;32.3;14.8;1
43.6;8.3;174.9;36.6;49.9;1
15.2;436.8;77.3;4.5;47.7;1
24.5;118.2;513.2;58.9;47.0;1
13.0;105.8;352.4;72.2;40.6;1
44.9;368.0;533.5;77.4;11.0;1
27.6;160.0;562.7;15.0;26.6;1
30.8;253.0;32.2;44.4;11.2;1
12.3;81.3;300.6;17.7;13.0;1
36.2;479.9;225.0;66.2;30.5;1
17.3;425.8;375.5;15.8;2.0;1
41.4;431.9;476.2;90.4;48.5;1
17.2;203.4;168.4;23.1;45.9;1
16.7;381.2;334.1;29.1;19.0;1
11.3;71.9;425.2;85.1;25.8;1
26.5;4.3;80.7;45.8;23.3;1
29.8;10.0;488.4;2.4;44.1;1
12.3;293.3;363.7;49.5;34.4;1
37.1;227.7;569.7;8.5;13.9;1
25.9;259.0;203.7;98.5;22.3;1
28.4;3.7;64.9;58.8;21.4;1
25.4;211.3;303.9;25.7;48.0;1
24.0;359.0;51.5;56.4;8.8;1
29.6;221.3;581.7;7.7;4.5;1
15.4;366.1;23.2;80.0;44.0;1
16.4;116.5;452.1;92.5;44.8;1
40.2;406.6;315.1;87.4;43.6;1
43.1;294.2;221.2;34.2;25.5;1
23.1;105.4;39.5;32.6;33.0;1
19.5;118.4;373.3;3.5;28.2;1
32.5;314.0;351.1;65.1;3.5;1
24.3;415.0;168.5;53.5;29.8;1
10.9;207.8;546.1;45.9;0.7;1
15.5;129.2;182.5;90.8;16.2;1
35.1;433.5;269.8;16.8;46.6;1
33.1;334.6;326.3;1.0;15.2;1
10.9;224.0;60.1;7.3;47.0;1
17.8;244.0;559.3;22.3;12.5;1
18.1;102.1;224.7;3.3;15.7;1
33.5;313.4;48.5;50.3;31.4;1
10.7;179.4;232.4;31.4;38.1;1
13.6;497.8;360.1;18.0;25.1;1
38.0;240.1;308.2;75.0;44.1;1
16.2;242.9;416.7;20.4;2.0;1
32.8;282.9;33.3;68.8;46.1;1
18.3;458.4;170.7;34.9;9.8;1
13.5;400.4;491.5;51.2;44.2;1
18.5;225.6;47.9;93.4;20.0;1
35.3;359.3;513.3;3.7;41.6;1
39.9;293.1;55.1;50.0;33.6;1
39.1;246.2;500.7;85.4;8.8;1
23.9;96.2;216.5;58.8;45.9;1
33.4;232.0;367.3;27.7;12.3;1
17.2;122.9;91.7;39.8;12.2;1
20.3;457.4;39.7;68.0;40.7;1
41.4;167.7;129.6;89.1;5.3;1
10.5;476.1;76.7;4.1;11.1;1
13.0;266.5;187.4;7.2;25.2;1
17.3;315.8;308.6;32.5;41.5;1
10.9;271.5;353.3;23.3;7.4;1
16.4;64.7;473.9;26.5;27.4;1
30.4;187.9;393.7;22.1;35.6;1
24.7;49.6;365.3;19.6;43.0;1
41.2;311.5;247.1;13.1;46.8;1
38.6;223.4;284.3;93.4;39.2;1
22.0;389.0;248.7;14.4;32.6;1
19.1;110.2;505.3;20.4;21.7;1
23.3;82.3;138.0;24.6;5.6;0
30.7;203.2;3.4;93.3;35.5;1
19.4;463.3;390.8;75.6;49.6;1
31.8;355.2;121.5;79.0;36.8;1
24.3;209.5;534.1;10.5;0.8;1
29.3;258.6;515.4;83.6;24.8;1
25.3;42.1;46.0;40.8;30.7;1
20.3;492.3;63.8;26.3;34.5;1
43.2;333.2;297.1;57.6;36.0;1
36.7;142.7;365.5;82.2;27.9;1
14.9;292.9;164.9;77.9;11.2;1
40.4;54.7;430.1;89.0;47.1;1
27.1;482.9;356.9;92.8;34.8;1
41.3;87.4;194.9;23.8;11.8;1
38.0;324.0;15.2;42.4;16.1;1
24.9;122.7;450.1;1.5;46.1;1
10.8;358.8;128.9;87.9;44.4;1
19.4;388.4;500.7;15.5;20.3;1
29.0;336.7;252.2;86.1;1.9;1
32.2;307.2;346.2;32.9;2.4;1
19.0;446.2;523.8;36.8;14.2;1
14.9;39.3;518.2;3.9;31.5;1
39.2;165.5;222.9;32.7;29.2;1
44.5;124.1;125.3;88.8;31.7;1
28.4;494.0;465.1;2.6;35.9;1
16.0;194.7;259.8;40.6;1.0;1
19.5;366.3;115.2;3.1;5.3;1
10.6;342.4;542.7;37.1;18.0;1
42.0;106.0;118.9;17.3;7.7;1
14.1;119.5;15.5;25.2;3.8;1
30.2;140.6;12.2;87.8;32.0;1
19.6;205.6;373.4;43.6;40.8;1
29.4;117.2;397.0;27.4;37.6;1
32.8;9.8;186.6;58.9;40.9;1
39.0;439.7;192.0;14.2;33.3;1
17.2;482.8;203.7;25.9;36.8;1
10.4;170.8;408.1;54.6;13.6;1
14.8;169.3;34.9;23.8;49.7;1
41.5;3.5;557.5;67.9;9.2;1
40.6;340.1;133.5;49.1;10.7;1
30.9;412.7;599.8;77.2;14.4;1
31.0;73.3;102.9;94.8;48.8;1
33.3;79.8;462.9;11.6;49.4;1
16.1;395.0;134.0;33.5;39.7;1
42.0;308.1;48.5;32.0;31.5;1
24.7;22.4;525.0;15.1;26.0;1
23.4;311.3;515.3;81.0;48.5;1
28.2;154.5;242.1;76.0;34.8;1
11.6;184.4;421.4;48.4;47.2;1
15.8;384.9;334.2;53.8;15.8;1
35.8;405.5;511.8;6.0;16.7;1
12.9;200.2;189.0;55.6;42.7;1
31.1;473.6;314.2;79.1;7.5;1
18.6;203.2;291.2;57.4;47.3;1
23.6;385.9;212.3;26.5;25.4;1
20.1;241.9;534.9;66.8;46.3;1
22.4;448.8;99.5;36.1;16.8;1
35.2;453.9;89.7;54.5;35.8;1
20.4;43.7;346.1;48.8;24.1;1
29.8;468.2;394.5;38.1;31.3;1
26.7;412.8;116.8;71.9;25.2;1
33.2;395.7;234.4;88.4;48.4;1
42.8;100.5;567.9;0.5;34.6;1
35.6;402.6;148.0;93.4;12.6;1
17.5;425.1;401.0;51.2;45.5;1
11.1;144.6;444.1;70.1;14.7;1
19.2;476.1;268.9;85.6;18.6;1
30.8;24.9;562.5;46.7;5.1;1
11.8;75.0;442.0;83.5;45.0;1
27.4;268.8;274.8;17.8;14.3;1
30.9;287.9;341.6;15.9;12.9;1
21.7;322.6;415.6;65.7;46.0;1
37.0;8.5;355.3;87.0;40.3;1
13.7;480.2;527.2;89.2;7.1;1
12.6;22.3;214.1;64.4;38.5;1
35.5;71.5;179.9;52.5;45.7;1
27.3;7.0;128.3;33.1;3.9;0
34.1;283.4;22.7;98.0;41.3;1
25.2;466.1;25.8;32.0;27.4;1
18.6;333.0;522.0;74.4;33.5;1
38.7;411.3;407.0;53.2;24.6;1
38.0;6.6;396.3;60.9;34.9;1
34.3;271.0;368.8;39.3;1.7;1
19.5;229.8;509.5;96.5;38.1;1
30.7;249.5;288.2;57.2;1.7;1
22.6;36.1;522.2;93.8;22.8;1
13.2;342.2;215.7;0.8;7.5;1
42.1;251.6;556.0;57.3;41.2;1
14.8;382.6;419.2;71.7;15.7;1
43.3;242.6;154.3;74.5;22.7;1
25.6;74.7;338.5;90.5;21.4;1
16.5;324.1;319.8;0.4;38.6;1
29.0;86.2;82.7;0.0;24.1;1
40.6;436.2;354.7;47.2;39.4;1
35.6;306.6;188.9;2.9;3.7;1
38.2;78.6;31.4;97.5;9.6;1
33.1;481.2;569.2;22.2;27.6;1
34.2;259.2;384.9;47.3;47.4;1
39.7;36.4;526.2;6.1;3.7;1
18.7;313.4;405.6;52.2;2.2;1
27.1;126.6;214.2;38.0;7.8;1
17.7;401.8;307.6;4.5;32.1;1
44.6;408.9;405.4;33.5;19.9;1
43.0;489.5;576.2;39.1;41.3;1
11.4;250.9;152.2;99.0;3.6;1
34.7;227.5;525.0;20.8;9.8;1
42.4;376.7;554.4;54.5;15.0;1
16.3;66.2;402.2;98.7;31.3;1
29.9;273.5;558.8;79.2;34.3;1
42.0;273.1;238.7;99.3;6.2;1
11.2;44.7;571.8;96.8;47.2;1
34.4;209.0;421.7;49.0;17.1;1
20.4;426.6;25.2;69.6;35.7;1
42.4;428.1;544.1;11.0;26.2;1
44.0;49.6;290.7;44.1;11.1;1
43.0;45.4;276.2;80.9;42.3;1
26.6;131.3;339.9;50.5;40.9;1
40.2;437.4;89.6;70.3;19.8;1
39.6;64.5;281.5;74.6;29.4;1
21.2;360.0;498.7;25.3;12.9;1
39.0;50.6;9.3;87.6;34.5;1
11.3;311.6;163.8;46.0;15.5;1
30.9;178.0;1.5;21.0;42.2;1
18.1;394.5;249.4;86.5;10.9;1
14.2;116.8;437.0;41.8;0.7;1
12.7;319.6;479.3;75.0;13.4;1
34.4;117.8;567.1;54.8;9.6;1
21.9;356.8;365.1;38.2;25.4;1
35.4;436.8;152.8;81.0;10.2;1
12.3;63.4;554.5;58.4;38.2;1
21.0;433.3;465.2;39.1;12.1;1
28.9;296.8;344.7;11.0;35.3;1
37.7;63.6;417.4;89.5;28.9;1
21.2;213.8;554.6;3.5;49.3;1
31.9;80.4;427.4;86.3;50.0;1
41.0;350.2;221.0;36.0;43.5;1
31.6;379.4;427.8;63.9;38.0;1
18.2;52.9;24.2;92.2;19.3;1
10.9;253.1;231.8;15.2;37.7;1
40.5;407.3;243.8;56.7;47.8;1
10.7;468.1;100.1;76.4;1.2;1
40.6;256.8;13.9;75.8;26.9;1
28.5;475.1;80.0;52.6;10.9;1
42.9;267.8;392.8;62.5;27.9;1
38.0;197.1;481.4;75.8;23.3;1
44.9;424.1;592.9;84.1;28.8;1
22.3;246.5;207.8;76.2;27.5;1
36.9;236.0;359.6;35.4;48.0;1
24.1;245.2;562.3;99.7;27.6;1
26.8;423.4;100.2;43.5;42.3;1
32.0;416.0;430.6;2.4;16.0;1
40.6;201.8;453.0;36.3;21.9;1
44.4;166.6;53.4;12.8;23.5;1
36.9;246.0;516.7;12.1;13.9;1
24.6;286.4;487.9;28.2;19.0;1
24.7;119.2;20.0;5.3;29.9;1
35.8;397.0;54.7;68.9;29.0;1
18.4;243.2;29.5;7.4;31.8;1
13.9;167.0;200.8;20.3;17.6;1
22.4;53.4;305.6;9.3;15.8;1
20.1;119.4;319.4;6.3;30.6;1
20.4;474.6;160.6;26.8;6.6;1
18.2;152.5;547.0;57.2;12.7;1
11.5;84.4;221.0;96.5;2.1;1
10.6;230.3;27.3;87.6;3.6;1
44.6;153.5;180.1;87.6;12.2;1
25.0;17.6;318.7;17.6;1.0;1
23.5;161.6;244.9;26.5;12.3;1
33.8;272.1;164.3;7.6;32.7;1
17.6;275.9;78.8;77.8;3.1;1
43.2;178.3;491.5;7.0;21.8;1
37.5;223.7;597.7;55.7;45.7;1
13.1;482.8;197.7;24.8;39.6;1
24.6;188.7;229.0;24.3;15.3;1
40.8;129.1;370.8;99.1;46.2;1
43.1;121.7;431.1;75.7;16.5;1
26.4;228.9;235.2;83.7;3.6;1
31.5;379.8;543.0;57.2;49.7;1
15.8;103.0;336.0;87.1;43.5;1
44.7;354.6;270.2;64.5;23.3;1
18.1;10.6;388.0;94.6;33.3;1
43.0;209.5;571.7;28.1;33.6;1
32.7;387.9;476.7;59.5;9.7;1
31.3;169.4;24.0;69.0;10.0;1
27.9;281.9;199.4;39.3;23.5;1
18.1;102.5;282.3;88.0;45.6;1
16.2;371.0;188.7;98.0;0.5;1
17.7;26.1;420.1;49.4;39.1;1
16.5;426.3;495.8;39.1;2.9;1
37.3;99.1;438.8;47.2;23.9;1
22.3;437.2;593.6;85.3;31.9;1
12.0;176.3;163.5;64.5;34.3;1
43.9;361.3;525.0;4.5;2.9;1
40.9;159.6;460.0;54.2;20.9;1
42.5;453.0;217.3;1.7;29.2;1
44.8;63.3;440.5;77.9;3.3;1
16.1;89.3;62.4;32.8;6.8;0
23.9;246.5;473.6;47.2;33.2;1
36.5;41.0;319.4;79.9;26.1;1
34.4;98.0;175.4;4.6;8.1;1
15.4;471.9;393.5;15.9;26.8;1
38.6;488.2;385.0;39.8;45.6;1
17.9;188.1;125.7;23.0;0.8;1
17.8;461.6;18.2;33.8;32.1;1
28.8;272.4;260.2;99.8;3.7;1
30.8;134.9;341.7;82.5;0.3;1
30.3;351.2;526.0;88.4;7.5;1
13.2;329.5;556.9;93.7;21.1;1
40.7;494.6;317.3;34.1;40.1;1
19.3;132.5;452.3;29.7;14.1;1
14.5;336.0;263.6;23.4;31.3;1
41.1;26.0;447.6;83.0;20.6;1
43.4;56.8;122.9;68.0;11.7;1
40.2;2.0;222.6;23.6;25.7;1
38.3;499.7;380.5;37.7;39.9;1
32.9;401.1;10.9;50.7;41.6;1
29.3;393.4;433.5;52.8;42.3;1
13.0;254.9;501.3;88.9;16.9;1
24.3;150.0;239.5;38.1;39.7;1
23.0;75.6;268.8;90.9;10.6;1
19.1;142.3;510.8;44.1;36.9;1
35.3;188.0;465.4;74.6;47.4;1
27.4;378.2;172.9;93.0;0.7;1
12.8;269.8;194.4;90.8;22.0;1
17.7;38.7;407.3;5.7;32.4;1
33.9;9.0;337.9;20.6;35.1;1
12.7;51.2;97.3;47.7;8.8;0
39.8;205.2;186.0;43.2;48.6;1
27.3;466.6;540.0;64.1;30.8;1
26.8;318.7;412.9;94.5;8.2;1
30.7;400.9;591.6;11.2;1.0;1
38.9;233.2;460.2;45.2;39.2;1
22.2;180.8;565.2;19.2;4.0;1
33.7;54.2;129.7;89.4;7.1;1
29.8;438.0;462.9;96.5;28.7;1
19.3;391.6;12.1;47.9;30.2;1
40.8;84.1;402.5;10.4;34.3;1
37.9;256.1;281.6;78.5;19.7;1
33.0;243.7;208.1;69.7;38.7;1
39.8;312.5;517.4;35.5;48.7;1
40.4;473.1;512.6;88.7;13.6;1
34.8;289.9;13.4;97.6;35.2;1
39.3;270.1;365.7;55.8;46.4;1
34.4;25.2;220.7;56.6;34.3;1
33.8;31.5;249.4;29.8;34.1;1
31.7;93.7;499.2;58.5;11.2;1
36.3;16.2;185.9;44.0;26.8;1
15.6;371.7;565.8;30.2;28.1;1
40.8;361.7;107.8;6.7;35.0;1
40.5;68.0;397.6;25.3;49.8;1
11.0;418.0;403.3;19.8;1.7;1
38.9;77.4;151.3;54.2;3.3;1
14.5;150.6;194.9;60.2;3.9;1
21.7;124.5;500.9;60.9;37.1;1
36.0;186.2;457.1;38.8;6.8;1
15.6;127.3;197.5;42.1;31.1;1
38.6;244.5;320.4;83.4;16.2;1
39.1;203.7;37.0;47.6;22.9;1
27.8;493.3;125.2;98.8;10.8;1
10.2;28.0;291.5;44.0;43.3;1
20.0;71.1;51.6;65.0;29.3;1
31.6;26.4;506.0;5.0;47.2;1
44.3;312.9;430.8;65.3;28.7;1
32.1;27.3;566.2;85.1;6.2;1
19.1;418.2;416.1;94.2;8.5;1
32.2;256.0;564.2;99.7;49.5;1
28.9;263.5;332.7;28.2;36.3;1
37.3;280.8;360.1;57.5;2.5;1
13.7;85.4;586.2;45.1;35.2;1
36.6;98.8;385.3;56.4;20.6;1
28.9;159.4;18.5;15.7;15.4;1
43.7;296.7;434.3;85.6;7.7;1
22.0;105.1;543.3;91.0;42.0;1
32.1;58.2;477.3;45.0;3.2;1
42.6;485.1;350.3;28.0;14.5;1
13.6;11.0;402.8;14.1;15.3;1
42.8;401.3;594.1;68.4;8.0;1
34.1;394.0;54.4;31.2;25.4;1
12.4;148.6;400.3;91.0;0.6;1
20.5;67.8;170.0;67.1;15.0;1
34.8;72.8;384.1;64.6;46.7;1
12.4;348.7;364.6;55.9;15.5;1
30.4;321.4;92.1;4.6;18.0;1
22.1;391.4;124.0;93.2;23.7;1
31.7;468.7;373.0;62.8;28.1;1
11.6;346.0;76.9;99.4;40.4;1
40.5;77.9;159.1;53.7;9.5;1
44.1;121.7;501.1;71.0;43.6;1
43.9;421.1;196.3;5.6;37.9;1
36.2;104.7;292.8;63.2;36.1;1
14.6;36.3;564.7;76.5;4.3;1
36.5;351.6;136.3;77.9;1.1;1
10.9;201.3;233.8;77.0;29.7;1
10.8;460.0;363.9;22.6;43.2;1
21.3;325.1;453.2;97.5;29.2;1
27.1;45.2;541.0;99.5;10.7;1
37.0;473.9;549.3;7.6;4.5;1
33.9;129.3;466.0;93.6;35.0;1
25.6;168.6;137.0;28.9;36.1;1
19.6;201.1;14.9;68.9;8.6;1
44.9;25.6;230.3;33.8;1.4;1
24.9;248.3;84.9;96.8;20.4;1
25.8;61.7;426.2;10.2;29.1;1
15.7;200.5;396.7;49.8;35.3;1
37.8;175.4;26.4;42.8;40.5;1
34.3;386.4;502.0;32.6;30.5;1
17.7;401.6;149.2;64.6;5.5;1
12.9;76.7;259.3;13.1;34.1;1
33.8;183.3;400.8;71.7;49.2;1
32.9;186.7;257.7;98.1;45.3;1
19.6;75.7;264.8;80.5;43.6;1
43.3;399.2;39.4;86.0;15.1;1
15.3;353.6;240.9;36.0;37.5;1
25.1;95.2;458.9;32.5;42.6;1
43.0;183.4;549.1;51.7;33.9;1
24.7;52.9;248.1;4.6;12.5;1
32.3;314.1;254.2;94.5;47.7;1
23.9;60.7;421.6;14.4;22.5;1
19.6;493.0;565.7;90.3;6.5;1
44.4;390.3;160.2;8.4;5.5;1
24.3;195.1;264.1;82.3;32.4;1
41.3;289.3;477.6;15.2;21.9;1
18.0;455.7;365.8;3.8;4.7;1
17.5;277.0;66.4;71.9;37.0;1
11.1;87.2;376.6;28.0;40.0;1
32.8;189.4;112.0;71.4;36.3;1
22.9;421.6;306.1;55.5;10.1;1
40.3;322.1;317.5;10.9;34.5;1
26.6;325.4;525.7;93.2;0.5;1
43.9;433.4;277.5;45.2;15.3;1
16.5;447.0;167.7;73.4;19.9;1
40.4;459.9;138.6;50.1;41.8;1
37.2;47.4;524.6;60.4;19.5;1
37.0;272.1;102.6;30.3;0.6;1
39.6;370.3;255.5;20.0;17.6;1
36.6;378.5;112.3;54.3;24.9;1
31.9;303.4;464.0;44.0;47.5;1
14.6;83.4;284.6;39.0;47.1;1
11.1;398.7;210.7;67.3;9.0;1
42.2;360.1;216.7;69.1;9.3;1
31.6;43.1;511.3;4.6;8.2;1
37.9;231.9;332.3;33.9;39.4;1
26.9;87.0;430.7;41.2;0.3;1
14.1;168.7;538.2;9.7;6.4;1
14.4;9.0;541.0;23.6;26.9;1
34.0;200.2;197.1;5.2;12.4;1
25.1;274.9;571.5;99.6;4.6;1
17.0;309.8;14.9;73.7;18.0;1
27.2;331.7;226.1;8.7;13.7;1
12.2;418.1;537.5;2.0;25.6;1
30.4;107.7;164.8;71.9;49.0;1
19.4;60.2;163.8;43.9;6.2;1
37.9;425.8;181.6;78.7;18.6;1
20.9;78.3;367.4;92.3;46.6;1
25.9;487.4;263.0;59.9;43.8;1
10.4;421.3;436.0;18.7;19.7;1
12.5;250.4;536.9;78.2;34.9;1
23.7;490.7;404.5;95.6;4.4;1
26.8;48.7;122.7;58.0;35.6;1
31.0;151.5;559.6;68.2;48.6;1
